id,title,company,location,link,date,seniority,employment_type,industries,description,job_function
4309975565,Business Analyst Intern,Integriti Global,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/business-analyst-intern-at-integriti-global-4309975565?position=22&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=heRzPCXV5JpUZi4YlHnPyw%3D%3D,2025-10-09,Entry level,Full-time,IT Services and IT Consulting,"About the Opportunity
We are offering a 3-month Business Analyst Traineeship for motivated and career-focused individuals who want to build a strong foundation in Business Analysis and grow into a long-term role within our organization. This is a great chance to get hands-on experience in a dynamic, growth-oriented environment.
Requirements
Education
: BSBA, BBIT, or BSSE degree (completed or in the final semester)
English Proficiency
: Conversational English skills are require
dCareer Motivation
: Strong interest in pursuing a long-term career in Business Analysi
sAvailability
: Comfortable with onsite work and evening timing
s
Good to Have (Optiona
l)Basic understanding of Software Development Life Cycle (SDL
C)Familiarity with project documentation (e.g., SRS, user storie
s)Awareness of software project planning & delive
ryExposure to project tracking tools (Jira, Trello, Confluenc
e)Understanding of Agile / Scrum methodologi
es
Why Join
Us?Gain real-world experience as part of a collaborative t
eamBuild core analytical and communication ski
llsPotential for a permanent role based on performa
nce
Show more
Show less",Information Technology
4315170455,Junior Automation Engineer,Soliton Technologies,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/junior-automation-engineer-at-soliton-technologies-4315170455?position=23&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=w%2BAslJy8WjsXp0d9MC%2BTvg%3D%3D,2025-10-15,,,,,
4315812372,Full-Stack Developer (AI-Driven Systems),Spiralyze,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-ai-driven-systems-at-spiralyze-4315812372?position=24&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=eGeHA46YtQZuQKL3XbjQgg%3D%3D,2025-10-16,Mid-Senior level,Full-time,Marketing Services,"Department:
Spiralmetrics Development
Location:
Remote Pakistan (Lahore)
Description
We’re looking for a talented full-stack engineer who can build fast, scalable, and intelligent web applications, and is passionate about working with AI APIs, agent workflows, and vector databases.
In this role, you’ll own features end-to-end—from designing and implementing front-end interfaces with React and Next.js to building robust back-end services in Node.js or Python. You’ll design and integrate APIs, connect AI models like Gemini and OpenAI, and implement custom LLM workflows in production.
If you enjoy building data-rich, AI-powered systems, experimenting with cutting-edge technologies, and turning ideas into real-world products, this is the place for you.
Responsibilities
As a Full-Stack Developer you will:
Build and scale full-stack apps (React, Next.js, Node.js)
Integrate AI APIs (Gemini, OpenAI, Anthropic) and agent workflows
Work with vector DBs (Pinecone, Weaviate, Qdrant, etc.) for retrieval systems
Ship fast, from prototype to production
Collaborate with design and product teams to bring ideas to life
Requirements
Must-Have Skills
Front-End: React, Next.js, Tailwind, TypeScript
Back-End: Node.js, Express, REST/GraphQL APIs
Databases: MongoDB, Redis, and at least one Vector DB (Pinecone, Qdrant, Weaviate, Milvus, etc.)
Bonus Points
Experience with Puppeteer, Playwright, or large-scale web scraping
Experience building RAG systems or multimodal AI tools
Familiarity with LangChain, LlamaIndex, or similar agent frameworks
Strong sense of product, performance, and UI/UX details
AWS, Vercel, or Docker experience
Benefits
Cutting-edge work: Learn from the leaders in the high-growth Conversion Rate Optimization sector.
Work location: Permanently remote
Full-time position with semi-flexible working hours: Must overlap for at least 4 hours each day with ET (usually 8 AM to 12 PM EST), the other 4 hours are up to you!
Technological reimbursement: Need a new computer? New software? We will help!
Education: You’ll have the opportunity to level up your skills with company-sponsored courses and training.
20 days of paid vacation plus holidays.
Show more
Show less",Engineering and Information Technology
4267265118,Mern Developer,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/mern-developer-at-devsinc-4267265118?position=25&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=x0GO6DLYCh5NcC45ZjC%2F5Q%3D%3D,2025-07-16,,,,,
4310851554,Senior Fullstack Python Developer,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-fullstack-python-developer-at-devsinc-4310851554?position=26&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=%2BrikSMCaMDOXWfvWhXmwPQ%3D%3D,2025-09-11,Mid-Senior level,Full-time,IT Services and IT Consulting,"Devsinc is on the lookout for an experienced Senior Fullstack Python Developer to join our innovative team. In this role, you will be responsible for developing and maintaining web applications using Python for backend services and modern JavaScript frameworks for the frontend. You'll work closely with product managers and UX/UI designers to create seamless and user-friendly applications that meet client needs.
Responsibilities:
Design and develop full-stack applications using Python (Django/Flask)
Collaborate with cross-functional teams to analyze requirements and develop software solutions
Implement RESTful APIs and manage integration with third-party services
Ensure responsiveness and performance optimization for applications across various devices
Write clean, maintainable, and testable code while following best practices and design patterns
Work with version control systems (Git) and deployment processes
Troubleshoot and debug applications to enhance performance and reliability
Mentor junior developers and contribute to code reviews
Requirements
Qualifications:
Bachelor's degree in Computer Science, Engineering, or related field
4+ years of experience in full-stack development with a focus on Python and JavaScript frameworks
Strong proficiency in Python web frameworks such as Django or Flask
Experience with frontend technologies such as React, Vue.js, or Angular
In-depth knowledge of relational databases (PostgreSQL, MySQL) and NoSQL databases (MongoDB)
Familiarity with RESTful API development and microservices architecture
Excellent problem-solving skills and the ability to work in a fast-paced environment
Strong communication and collaboration skills
Experience with DevOps practices and CI/CD pipelines is a plus
Join Devsinc and take your career to the next level in a collaborative and innovative environment!
Show more
Show less",Other
4283780545,Senior Software Engineer - Python/React,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-software-engineer-python-react-at-devsinc-4283780545?position=27&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=Wr0Fx3lNZ6kOeltBu%2BtIYg%3D%3D,2025-08-06,Associate,Full-time,IT Services and IT Consulting,"We are seeking a skilled Full Stack Developer to join our dynamic team. The ideal candidate will have a strong background in application development, particularly using Python/Django, combined with front-end expertise in Vue.js and React.js. A solid understanding of MySQL and experience with Docker-based deployment are essential. Familiarity with the Shopify ecosystem is a significant plus.Key Responsibilities:
Develop and maintain custom applications tailored to client needs
Work closely with the team to developing, integration and optimising solutions using Python/Django
Utilize front-end technologies, including Vue.js and React.js, to build seamless user experiences
Design, implement, and manage MySQL databases as per required functionalities
Leverage Docker-based deployment processes to ensure smooth app deployment and scalability
Collaborate with cross-functional teams to deliver high-quality solutions on time
Requirements
Proven experience in application development, specifically using Python/Django.
Strong front-end development skills with Vue.js and React.js.
Hands-on experience with MySQL and database management.
Expertise in Docker-based deployment processes.
Familiarity with the Shopify ecosystem is highly desirable.
Strong problem-solving skills and the ability to work independently and as part of a team.
Excellent communication and collaboration abilities.
Good to have experience with Shopify and Shopify building apps for large-scale stores.
Familiarity with Liquid templating language.
Show more
Show less",Other
4233401031,"Data Scientist, Tech",ibex,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/data-scientist-tech-at-ibex-4233401031?position=28&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=UDC%2Fhz3H8q%2FpISqVNWLiZQ%3D%3D,2025-10-19,Entry level,Full-time,Outsourcing/Offshoring,"We are looking for a proactive and analytical
Data Scientist
to join our growing team. The ideal candidate will be deeply passionate about working with data, possess a strong foundation in statistical analysis and machine learning, and demonstrate the ability to derive actionable insights from complex datasets. This role requires experience in data wrangling, exploratory data analysis (EDA), and hands-on implementation of data science techniques, including Natural Language Processing (NLP).
Responsibilities
Collect, clean, and organize structured and unstructured data from diverse sources.
Ensure data accuracy, consistency, and readiness for analysis.
Perform thorough EDA to understand data distributions, relationships, and anomalies.
Use visualization tools (e.g., Matplotlib, Seaborn, Pandas) to communicate findings.
Work closely with business teams to identify trends and patterns that guide decisions.
Handle missing data, outliers, and normalization techniques effectively.
Transform raw data into features suitable for modeling and insights.
Automate and optimize data preparation pipelines.
Develop NLP pipelines for text classification, sentiment analysis, named entity recognition, and more.
Work with tools such as NLTK, Hugging Face Transformers, and BERT-based models.
Analyze and process unstructured text data for business use cases.
Translate complex data problems into clear, actionable insights.
Proactively identify opportunities for data-driven improvements across departments.
Conduct root cause analysis and support hypothesis-driven investigations.
Work closely with cross-functional teams including data engineers, analysts, and product stakeholders.
Exhibit a high level of accountability, ownership, and willingness to support teammates.
Qualifications
Bachelor’s or Master’s degree in Data Science, Computer Science, Statistics, or a related field.
2–3 years of experience in a data science role.
Proficiency in Python (NumPy, Pandas, Scikit-learn), SQL and MongoDB
Hands-on experience with NLP frameworks such as NLTK, or Hugging Face.
Solid understanding of machine learning algorithms and data modeling techniques.
Strong data visualization and storytelling skills.
Excellent problem-solving and critical thinking abilities.
Strong communication skills and a collaborative mindset.
Show more
Show less",Engineering and Information Technology
4315536108,Software Engineer,Taraki,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/software-engineer-at-taraki-4315536108?position=29&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=A%2BPi9dvBOYd2LFI5IdxBLw%3D%3D,2025-10-17,Not Applicable,Full-time,Human Resources,"This job is with CodeByte, a technology-driven company offering Managed Services in Custom Software Development, Dedicated Teams, UI/UX Design, Data Engineering, and Machine Learning, helping businesses build scalable and intelligent digital solutions.
Role Overview:
Were looking for a skilled
Python Developer
with hands-on experience in
real-time data or media streaming systems
. You'll work on building, optimizing, and maintaining high-performance backend services that process and stream large volumes of data or media in real time. The ideal candidate has a strong foundation in Python, distributed systems, and streaming technologies such as Kafka, WebRTC, or AWS Kinesis.
Key Responsibilities:
Design and develop backend services and APIs in Python for real-time streaming applications.
Implement, optimize, and monitor data pipelines and media streaming workflows.
Work with streaming frameworks (Kafka, Redis Streams, AWS Kinesis, etc.) or media protocols (RTMP, HLS, WebRTC).
Collaborate with DevOps and frontend teams to ensure low-latency, scalable performance.
Troubleshoot streaming quality, synchronization, and throughput issues.
Write clean, maintainable code and unit/integration tests.
Optimize data serialization, caching, and concurrency for high-performance systems.
Contribute to system architecture discussions and technology decisions.
Required Skills & Experience:
3-5 years of experience in backend development using Python (FastAPI, Flask, or Django).
Strong understanding of asynchronous programming (asyncio, aiohttp, etc.).
Proven experience with data or media streaming (Kafka, Kinesis, WebRTC, FFmpeg, RTSP, etc.).
Experience integrating with cloud infrastructure (AWS, GCP, or Azure).
Good knowledge of database technologies (PostgreSQL, Redis, or MongoDB).
Familiarity with Docker and containerized deployments.
Understanding of system design, scalability, and distributed systems.
Nice-to-Have:
Experience with real-time analytics or event-driven architectures.
Familiarity with FFmpeg for media encoding/transcoding.
Knowledge of CI/CD pipelines and infrastructure as code (IaC) tools.
Exposure to machine learning pipelines or video processing is a plus.
Show more
Show less",Engineering and Information Technology
4315750224,AI/ML Engineer,Avanceon Middle East & South Asia,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/ai-ml-engineer-at-avanceon-middle-east-south-asia-4315750224?position=30&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=McLGx5aROkPkUMDikU4REw%3D%3D,2025-10-17,Entry level,Full-time,Automation Machinery Manufacturing,"Avanceon is on the lookout for a
passionate AI/ML Engineer
to design and implement next-gen intelligent systems leveraging
semantic search, Retrieval-Augmented Generation (RAG), and multi-agent workflows
.
This role offers the opportunity to work on
cutting-edge AI solutions
in
NLP/NLU, LLMs, and applied AI
— driving real business impact and shaping the future of intelligent automation.
🔑 Key Responsibilities
🧠 Build and deploy semantic search pipelines, RAG systems, and conversational AI solutions.
🤖 Design and integrate multi-agent workflows for automation and intelligent decision-making.
🎯 Fine-tune and optimize LLMs and NLP models for domain-specific use cases.
🔄 Deliver end-to-end AI applications: data ingestion → model training → production deployment.
📈 Stay current with GenAI advancements and apply them to solve real-world business problems.
🛠️ Technical Expertise
✅ Proven experience with LLMs and NLP/NLU techniques.
✅ Hands-on expertise in semantic search and RAG implementation.
✅ Familiarity with multi-agent frameworks (LangChain, LlamaIndex, etc.).
✅ Strong in Python, ML frameworks (PyTorch, TensorFlow), and vector databases.
✅ Exposure to cloud platforms (AWS, Azure, GCP) & MLOps best practices.
🎓 Qualifications
🎓 Bachelor’s or Master’s in Computer Science, AI, Data Science, or a related field.
💼 Minimum 1 years’ experience in AI/ML solution development.
💻 Solid foundation in software engineering principles and best practices.
🌟 Why Join Avanceon?
🌍 Work on high-impact AI solutions with global exposure.
🚀 Be part of a fast-growing AI innovation journey.
🤝 Collaborative, innovative, and growth-oriented work culture.
📚 Continuous learning opportunities with access to latest AI/ML tools & resources.
Show more
Show less",Engineering and Information Technology
4281922941,Senior Software Engineer - AI/ML,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-software-engineer-ai-ml-at-devsinc-4281922941?position=31&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=hKte1Gp6vhAsb89E3AmrvQ%3D%3D,2025-07-13,Mid-Senior level,Full-time,IT Services and IT Consulting,"Devsinc is seeking a Senior AI/Machine Learning Engineer with a strong background in Python, machine learning, and deep learning frameworks. Our ideal candidate will excel in cloud environments (such as AWS, Azure, GCP, and Databricks), possess the ability to design innovative AI solutions, exhibit expertise in Python, Spark, and relevant AI libraries, and demonstrate a high level of personal responsibility.
Principal Responsibilities:
Develop and maintain scalable, secure AI and machine learning applications utilizing Python, machine learning frameworks (e.g., TensorFlow, PyTorch), and cloud services
Design and implement machine learning models and algorithms to support various AI-driven client applications, with a focus on user interface interactions and AI-driven features
Integrate third-party AI/ML APIs and services to existing web applications
Promote a data-driven and machine learning approach with a commitment to delivering valuable AI enhancements consistently
Deep understanding of LLM's(open source). We focus on a wide variety of NLP use cases including writing assistance, summarization, and concept extraction
Lead and participate in NLP and computer vision model development, providing constructive feedback to foster a culture of continuous improvement among team members
Requirements
Requirements:
4-5 years of experience as an active coder, with proficiency in Python 3.x, strong Object-Oriented Programming (OOP) skills, and familiarity with modern Python features
Proven experience in Natural Language Processing (NLP) and Computer Vision (CV)
In-depth knowledge of essential Python libraries such as numpy, pandas, scikit-learn, TensorFlow, PyTorch, Keras, Transformers, and others relevant to machine learning
Competence in working with cloud environments (AWS, Azure, GCP, Databricks) and Linux, including Lambda/Serverless, SQS, SNS, S3, and EC2
Experience deploying Transformer-based models into production
Proficiency in Django or Flask is a huge plus
Strong expertise in source control, code review, and repository management using Git
Familiarity with software engineering principles and design patterns, including Dependency Injection, SOLID, Service Containers, and Providers
Experience with containerization technologies like Docker
Proficiency in building highly distributed, eventually consistent AI systems
Familiarity with microservices architecture and message broker systems
Expertise in various machine learning testing methodologies, including unit testing, integration testing, performance testing, and load testing
Knowledge of data visualization, monitoring, and alerting concepts along with relevant tooling
Excellent knowledge of Relational Databases, SQL, and ORM technologies such as SQLAlchemy
Knowledge of LLMs, including fine-tuning and deployment integration with web applications
If you're a passionate AI/Machine Learning Engineer with experience in Python, machine learning frameworks, cloud platforms (AWS, Azure, GCP, Databricks), and NLP-related expertise, and you're ready to tackle exciting challenges, we encourage you to apply for this AI/Machine Learning Engineer position at Devsinc. Join our team and help us create cutting-edge AI solutions in the world of machine learning and artificial intelligence.
Show more
Show less",Other
4310126991,Business Development Intern (Night Shift),Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/business-development-intern-night-shift-at-devsinc-4310126991?position=32&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=fUp3mFiMo4OI0ojr3c91Tg%3D%3D,2025-10-03,Internship,Temporary,IT Services and IT Consulting,"Devsinc is looking for a BD Intern within the Growth department. The role is designed to engage and coordinate with a dynamic team, ensuring smooth alignment between Growth and other departments. This internship will be night shift
(6:00 PM - 3:00 AM)
and is intended to lead to a potential full-time opportunity based on performance.
Key Responsibilities:
Assist in preparing supporting documents and presentations for the department.
Coordinate sessions, meetings, and activities, ensuring timely communication and follow-ups.
Act as a bridge between the Business Development team and other departments to ensure alignment on goals and processes.
Contribute to brainstorming sessions and share ideas to improve strategies and workflows.
Organize and manage team-building activities, engagement sessions, and departmental events.
Prepare summaries, reports, and engagement updates for leadership.
Requirements
Bachelor's degree in Business Administration, Marketing, Management, or a related field.
Strong research and analytical skills.
Excellent verbal and written communication skills.
Familiarity with CRM tools and the Microsoft Office Suite.
Detail-oriented with strong organizational and multitasking abilities.
Ability to work independently as well as collaboratively.
Proactive, energetic, and eager to learn about business development and team engagement
Show more
Show less",Business Development
4303983166,Software Engineering InternFULL TIME,SolutionInn,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/software-engineering-internfull-time-at-solutioninn-4303983166?position=33&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=jK1yUjSgU4%2FRi7K8x5bP8A%3D%3D,2025-09-22,Internship,Full-time,Education,"We are seeking a highly motivated and enthusiastic Software Engineering Intern to join our team. This internship is a fantastic opportunity to gain hands-on experience, work on exciting projects, and develop your technical skills while contributing to impactful software solutions
Job Responsibilities
Assist in the development, testing, and deployment of new features for SolutionInn’s platform.
Collaborate with the software engineering team to debug, optimize, and enhance existing code.
Write clean, efficient, and maintainable code in Python, JavaScript, or other relevant programming languages.
Support the integration of AI tools and features into our platform.
Conduct research and propose innovative solutions for improving platform performance.
Document processes, code, and technical workflows to ensure smooth team collaboration.
Participate in team meetings to discuss project progress and brainstorm ideas.
Skills Required
Experience with AI/ML tools or frameworks.
Knowledge of cloud platforms like AWS, Azure, or Google Cloud.
Familiarity with Agile or Scrum methodologies.
Required Qualifications
Currently enrolled in or recently graduated from a degree program in Computer Science, Software Engineering, or a related field.
Familiarity with front-end or back-end technologies, such as:
Front-End: HTML, CSS, JavaScript,
Back-End: Python (Django/Flask), Node.js, or PHP or PYTHON
Databases: MySQL and REDIS.
Understanding of version control systems (e.g., Git, GitHub).
Basic knowledge of APIs and their implementation.
Strong problem-solving and analytical skills.
Eagerness to learn and adapt to new technologies and tools.
Job Experience
Fresh to 6 Months
Other Benefits
Hands-on experience working with a talented team on live projects.
Opportunity to contribute to a platform with a global student audience.
Mentorship and training to develop your technical and professional skills.
A certificate of completion and a potential full-time job offer for high-performing interns.
Stipend or Lunch allowance during the internship.
Job Working Hours
10AM - 7PM
Equal Employment Opportunities
We provide Equal Employment Opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, national origin, age, disability or genetics. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, compensation, and training.
Show more
Show less",Engineering and Information Technology
4276699839,Senior Data Scientist,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-data-scientist-at-devsinc-4276699839?position=34&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=d1a%2B1Y%2FcHZ6t%2F%2B8%2BPBx3kA%3D%3D,2025-07-28,Mid-Senior level,Full-time,IT Services and IT Consulting,"Join
Devsinc
as a
Senior Data Scientist
and lead our innovative efforts to extract meaningful insights and drive business solutions from complex data sets. In this role, you will leverage your expertise in data science, machine learning, and artificial intelligence to guide a dynamic team of data professionals. You will be responsible for designing, implementing, and optimizing machine learning models and data pipelines that address critical business challenges.
Key Responsibilities:
Lead the design and development of advanced predictive models using machine learning and statistical analysis techniques
Manage and mentor a team of data scientists and analysts, fostering an environment of collaboration and continuous learning
Collaborate with cross-functional teams to define project objectives and deliver actionable insights to stakeholders
Utilize big data tools and cloud platforms to build and maintain scalable data pipelines
Conduct exploratory data analysis to identify trends, patterns, and opportunities within large datasets
Stay updated with industry advancements and integrate emerging data technologies into our workflows
Automate and optimize data processes, ensuring the reproducibility and reliability of analyses
Communicate complex findings to both technical and non-technical stakeholders through clear visualizations and reports
Requirements
The ideal candidate should possess:
A Master's degree or PhD in Data Science, Computer Science, Statistics, Mathematics, or a related field
5+ years of experience in data science, machine learning, or related fields, with a proven track record of delivering impactful solutions
Strong expertise in machine learning algorithms and statistical methods
Proficiency in programming languages such as Python or R, and experience with ML libraries (e.g., TensorFlow, scikit-learn)
Experience with data manipulation and visualization tools (e.g., SQL, Tableau, Power BI)
Familiarity with big data frameworks (e.g., Hadoop, Spark) and cloud technologies (e.g., AWS, Azure)
Excellent analytical, problem-solving, and critical thinking skills
Strong communication skills, with the ability to convey technical information clearly
Demosntrating leadership experience and the ability to work collaboratively in a team-oriented environment
A passion for continuous learning and professional development in the data science field
Show more
Show less",Engineering
4281756362,Senior Data Engineer,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-data-engineer-at-devsinc-4281756362?position=35&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=BDl8uCDZheUQRVWcKZPMjw%3D%3D,2025-07-19,Mid-Senior level,Full-time,IT Services and IT Consulting,"Devsinc
is seeking a talented
Senior Data Engineer
to join our dynamic team. The ideal candidate will possess a deep understanding of data architecture and engineering principles, along with hands-on experience in developing, optimizing, and maintaining data pipelines and databases. This role is crucial to support our data-driven initiatives and to enhance the efficiency of our analytical capabilities.
Responsibilities:
Design, develop, and maintain scalable data processing systems and data pipelines to facilitate the collection, storage, and analysis of large data sets
Collaborate with data scientists, analysts, and other engineers to understand data requirements and architecture needs, and to ensure data is accessible and reliable
Optimize data storage and retrieval performance while ensuring data integrity and security
Implement ETL (Extract, Transform, Terraform, Load) processes and automate data workflows to improve efficiency and accuracy
Monitor and troubleshoot data pipeline performance, addressing issues as they arise to minimize downtime
Maintain documentation for the data architecture, processes, and workflows to ensure smooth collaboration and knowledge transfer within the team
Stay updated on emerging technologies and best practices in data engineering and contribute to the continuous improvement of data processes and systems
Requirements
Bachelor's or master's degree in Computer Science, Engineering, or a related field
3+ years of experience in data engineering, data warehousing, or a related field
Strong proficiency in SQL and experience with NoSQL databases (e.g., MongoDB, Cassandra)
Expertise in programming languages such as Python, Java, or Scala
Hands-on experience with big data technologies (e.g., Apache Hadoop, Spark, Kafka)
Experience with cloud platforms (AWS, Azure, or GCP), including data storage solutions like S3, Redshift, or BigQuery
Understanding of data modeling, ETL concepts, and data pipeline automation tools
Demonstrated problem-solving skills and the ability to work effectively in a fast-paced, collaborative environment
Excellent communication skills, with at least 2 years of international client communication experience.
Show more
Show less",Engineering
4282533037,Senior Software Engineer - Data Science,Devsinc,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-software-engineer-data-science-at-devsinc-4282533037?position=36&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=tAWDhdPnFnPyqZXIl%2FL%2FUg%3D%3D,2025-07-31,Mid-Senior level,Full-time,IT Services and IT Consulting,"Devsinc
is seeking a talented
Data Science
who will play a pivotal role in designing, implementing, and optimizing data-driven solutions that enhance our machine learning capabilities. The ideal candidate has a strong background in data engineering combined with machine learning and is passionate about applying modern technologies to drive innovation. You will collaborate with data scientists, analysts, and software engineers to create robust data pipelines and deploy advanced models.
Key Responsibilities:
Design and implement scalable data pipelines to efficiently collect, process, and analyze large volumes of data from various sources
Collaborate with data scientists to transform machine learning models into production-ready applications
Optimize and maintain existing data workflows, ensuring data accuracy, quality, and integrity throughout the process
Evaluate and integrate new data management and processing technologies to enhance analytics capabilities
Create and manage data repositories, following best practices for data governance and security
Develop documentation and provide training to team members on data systems and workflows
Utilize cloud platforms (e.g., AWS, Azure, Google Cloud) for data storage, processing, and machine learning deployment
Stay updated on the latest industry trends and technologies in data engineering and machine learning
Lead the development and deployment of machine learning models that drive key business metrics and outcomes
Build and maintain scalable data pipelines and feature stores for training and inference use cases
Work closely with product, engineering, and business teams to identify high-impact data science opportunities and close the loop on delivery
Monitor and retrain models in production to ensure performance over time and handle data drift issues
Contribute to architectural decisions on data platforms and model-serving infrastructure
Mentor junior team members and help shape best practices in data science engineering
Requirements
Qualifications:
Bachelor's or Master's degree in Computer Science, Data Engineering, Machine Learning, or a related technical discipline
3-5 years of professional experience in data science and engineering roles, with a track record of delivering production-ready solutions
Demonstrated experience translating business problems into data science projects with measurable outcomes
Prior experience working closely with business stakeholders to operationalize models and drive ROI
Soft Skills:
Strong analytical and problem-solving skills with attention to detail
Excellent communication skills, both verbal and written, to convey technical concepts effectively
Ability to work collaboratively in a fast-paced team environment and manage multiple priorities
Motivated self-starter with a passion for learning and applying new technologies
Show more
Show less",Engineering
4308874710,Associate Software Engineer,Taraki,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/associate-software-engineer-at-taraki-4308874710?position=37&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=ejp9hAYiG6o4En33g4egVw%3D%3D,2025-10-04,Associate,Full-time,Human Resources,"This job is with Big Entities, a leading software development and IT services company dedicated to delivering innovative software solutions that empower businesses to achieve exponential growth.
Job Description:
We are seeking an enthusiastic
Associate Flutter Developer
to join our team. The ideal candidate should have a strong understanding of
state management concepts
and hands-on experience with
GetX
and
BLoC
. You will be working closely with senior developers to build scalable and efficient mobile applications for both Android and iOS.
Key Responsibilities:
Develop and maintain cross-platform mobile applications using Flutter.
Implement state management solutions effectively using GetX and BLoC.
Collaborate with UI/UX designers to build pixel-perfect and responsive UIs.
Integrate APIs, third-party libraries, and backend services.
Debug, troubleshoot, and optimize application performance.
Follow best practices in coding, architecture, and documentation.
Stay up to date with the latest trends in Flutter and mobile app development.
Required Skills & Qualifications:
Bachelors degree in Computer Science, Software Engineering, or related field.
Strong understanding of Flutter framework, Dart language, and mobile development lifecycle.
Good knowledge of state management approaches (GetX and BLoC are must-have).
Familiarity with REST APIs and JSON data handling.
Basic knowledge of Git and version control.
Strong problem-solving skills and willingness to learn.
Good communication and teamwork skills.
Good to Have (Optional):
Experience with Firebase (Auth, Firestore, Push Notifications).
Knowledge of clean architecture and design patterns.
Prior internship or project experience in Flutter.
Show more
Show less",Engineering and Information Technology
4313236701,Trainee Software Developer,Contour Software,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/trainee-software-developer-at-contour-software-4313236701?position=38&pageNum=0&refId=smk9RWIAsq%2FCObJOVAlvQg%3D%3D&trackingId=8tSUbYJZsBIVpW%2BdTCLM7w%3D%3D,2025-10-10,Internship,Full-time,IT Services and IT Consulting,"About Contour
Contour Software has grown from a dozen people to over 2,000 staff across 3 cities, in less than 14 years.
As a subsidiary of Constellation Software Inc., we are proud to be part of a global enterprise software conglomerate that has grown to become one of the top 10 software companies in the world, with employees and customers in 100+ countries. With a broad-based and ever-growing portfolio of market-leading, vertical-market enterprise solutions covering more than 100 industry domains in predominantly mature markets, CSI's recipe creates the perfect environment for professionals to build fulfilling, long-term careers.
What started as an R&D & Accounting back-office, has progressed into a full-service Global Centre serving all functions and departments, at the divisional as well as operating group/corporate level. Today Contour employees, located in Karachi, Lahore & Islamabad, are serving CSI divisions located in time zones spanning the globe, from Sydney to Vancouver. With the global growth of Constellation as the wind in our sails, we are only just getting started!
Disclaimer:
At Contour, we attribute our success to the unique contributions of our diverse staff. We’re committed to fostering a culture of respect that thrives on the varied perspectives and experiences of all individuals we recruit, employ, promote, and compensate. Since day one, we’ve adhered to a policy that champions a work environment honoring the worth and dignity of each person while being free from all forms of employment discrimination.
In our continuous effort to promote inclusivity, we extend our commitment to individuals with special needs by providing reasonable accommodations. We actively encourage qualified individuals with special needs to apply for the various openings within our company. Should you require assistance in completing the application process or have any inquiries regarding special facilities, please do not hesitate to contact our HR team. Your unique talents and abilities are welcomed and valued here.
Show more
Show less",Engineering and Information Technology
